"('Mina', 'https://coinmarketcap.com/currencies/mina/')",https://coinmarketcap.com/currencies/mina/historical-data
"('GateToken', 'https://coinmarketcap.com/currencies/gatetoken/')",https://coinmarketcap.com/currencies/gatetoken/historical-data
"('Terra Classic', 'https://coinmarketcap.com/currencies/terra-luna/')",https://coinmarketcap.com/currencies/terra-luna/historical-data
"('Trust Wallet Token', 'https://coinmarketcap.com/currencies/trust-wallet-token/')",https://coinmarketcap.com/currencies/trust-wallet-token/historical-data
"('Pepe', 'https://coinmarketcap.com/currencies/pepe/')",https://coinmarketcap.com/currencies/pepe/historical-data
"('dYdX', 'https://coinmarketcap.com/currencies/dydx/')",https://coinmarketcap.com/currencies/dydx/historical-data
"('Compound', 'https://coinmarketcap.com/currencies/compound/')",https://coinmarketcap.com/currencies/compound/historical-data
"('Nexo', 'https://coinmarketcap.com/currencies/nexo/')",https://coinmarketcap.com/currencies/nexo/historical-data
"('GMX', 'https://coinmarketcap.com/currencies/gmx/')",https://coinmarketcap.com/currencies/gmx/historical-data
"('Bone ShibaSwap', 'https://coinmarketcap.com/currencies/bone-shibaswap/')",https://coinmarketcap.com/currencies/bone-shibaswap/historical-data
"('APENFT', 'https://coinmarketcap.com/currencies/apenft/')",https://coinmarketcap.com/currencies/apenft/historical-data
"('WOO Network', 'https://coinmarketcap.com/currencies/wootrade/')",https://coinmarketcap.com/currencies/wootrade/historical-data
"('Gemini Dollar', 'https://coinmarketcap.com/currencies/gemini-dollar/')",https://coinmarketcap.com/currencies/gemini-dollar/historical-data
"('Flare', 'https://coinmarketcap.com/currencies/flare/')",https://coinmarketcap.com/currencies/flare/historical-data
"('Astar', 'https://coinmarketcap.com/currencies/astar/')",https://coinmarketcap.com/currencies/astar/historical-data
"('Dash', 'https://coinmarketcap.com/currencies/dash/')",https://coinmarketcap.com/currencies/dash/historical-data
"('Akash Network', 'https://coinmarketcap.com/currencies/akash-network/')",https://coinmarketcap.com/currencies/akash-network/historical-data
"('PancakeSwap', 'https://coinmarketcap.com/currencies/pancakeswap/')",https://coinmarketcap.com/currencies/pancakeswap/historical-data
"('MX TOKEN', 'https://coinmarketcap.com/currencies/mx-token/')",https://coinmarketcap.com/currencies/mx-token/historical-data
